OBJECTID,DATASET_EN,DATASET_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,NSEARCH03_TC,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,NSEARCH06_EN,NSEARCH06_TC,NSEARCH07_EN,NSEARCH07_TC,NSEARCH08_EN,NSEARCH08_TC,NSEARCH09_EN,NSEARCH09_TC,NSEARCH10_EN,NSEARCH10_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE,GeometryEasting,GeometryNorthing
62,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"18 Caine Road, Hong Kong",香港 堅道 18 號,2020,2020,HONG KONG ISLAND,香港島,HK19/2020(OP),HK19/2020(OP),HK19/2020(OP),HK19/2020(OP),Apartment withresidents' recreationalfacilities,寓所／商業處所連住客康樂設施,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020019GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020019GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020019GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020019GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020019EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020019EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),暫定評估級別: 不予評級 (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020019RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020019RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020019OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020019OTTV.pdf,815665.2000000001,833888.4,22.27985549,114.15378477,2024-02-28T11:23:23,833888.4000000004,815665.1999999993
63,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"168 Victoria Road, Hong Kong",香港域多利道 168 號,2018,2018,HONG KONG ISLAND,香港島,HK37/2018(OP),HK37/2018(OP),HK37/2018(OP),HK37/2018(OP),School,學校,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018037GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018037GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018037GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018037GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018037EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018037EN.pdf,Silver,銀,Not Applicable,不適用,Not Applicable,不適用,815125.1,830153.4,22.27496881,114.11754542,2024-02-28T11:23:23,830153.4000000004,815125.0999999996
64,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"West Kowloon Cultural District, Kowloon",九龍西九文化區,2020,2020,KOWLOON,九龍,HK13/2020(OP),HK13/2020(OP),HK13/2020(OP),HK13/2020(OP),Lift shaft and staircase,升降機機槽及樓梯,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020013GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020013GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,818008.7000000001,834331.3,22.30101925,114.15807954,2024-02-28T11:23:23,834331.2999999998,818008.6999999993
65,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"21 Shing Fung Road, Kowloon 2.8.6/(11)",九龍承豐道21號2.8.6/(11),2022,2022,KOWLOON & NEW TERRITORIES,九龍及新界,KN31/2022/OP,KN31/2022/OP,KN31/2022/OP,KN31/2022/OP,Apartment with residents' recreational facilities Plant room,寓所連 住客康樂設施 機房,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022031GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022031GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022031GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022031GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022031EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022031EN.pdf,Provisional Assessment Rating: Gold (as at OP),暫定評估級別: 金  (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022031RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022031RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022031OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022031OTTV.pdf,819382.8,839385.1,22.31342635,114.20712765,2024-02-28T11:23:23,839385.0999999996,819382.8000000007
66,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"Lai Wo Lane, Sha Tin, New Territories",新界沙田 麗禾里 沙田市地段第 234 號,2018,2018,NEW TERRITORIES,新界,NT70/2018(OP),NT70/2018(OP),NT70/2018(OP),NT70/2018(OP),School extension,學校擴建部分,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018070GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018070GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,828140.7000000001,837425.4,22.39251761,114.18811434,2024-02-28T11:23:23,837425.4000000004,828140.6999999993
67,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"2 Tin Wan Hill Road, Hong Kong",香港田灣山道 2 號,2018,2018,HONG KONG ISLAND,香港島,HK45/2018(OP),HK45/2018(OP),HK45/2018(OP),HK45/2018(OP),School extension,學校擴建部分,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018045GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018045GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,812389.7000000001,833259.3,22.25027449,114.14768602,2024-02-28T11:23:23,833259.2999999998,812389.6999999993
68,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"6 Wai Yi Street, New Territories 7.2.3/(15)",新界懷義街 6 號7.2.3/(15),2023,2023,KOWLOON & NEW TERRITORIES,九龍及新界,NT49/2023/OP,NT49/2023/OP,NT49/2023/OP,NT49/2023/OP,Apartment/Commercial,寓所／商業處所,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023049GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023049GFACe.pdf,Not applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023049EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023049EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),暫定評估級別: 不予評級<br/> (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023049RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023049RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023049OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023049OTTV.pdf,834245.5,835073.1,22.4476466,114.16526643,2024-02-28T11:23:23,835073.0999999996,834245.5
69,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"97 How Ming Street, Kowloon",九龍巧明街 97 號,2018,2018,KOWLOON,九龍,KN16/2018(OP),KN16/2018(OP),KN16/2018(OP),KN16/2018(OP),Hotel,酒店,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018016GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018016GFACe.pdf,Not Applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018016EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018016EN.pdf,Provisional Assessment Rating: Silver (as at OP),暫定評估級別: 銀(截至佔用許可證簽發日),Not Applicable,不適用,Not Applicable,不適用,819309.5,841025.3,22.3127606,114.22304656,2024-02-28T11:23:23,841025.2999999998,819309.5
70,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"9 Kau Yuk Road, Peng Chau, New Territories",新界坪洲教育路 9 號,2022,2022,NEW TERRITORIES,新界,NT16/2022(OP),NT16/2022(OP),NT16/2022(OP),NT16/2022(OP),ApartmentPlant room,寓所機房,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022016GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022016GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022016GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022016GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022016EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022016EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),暫定評估級別: 不予評級(截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022016RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022016RTTV.pdf,Not Applicable,Not Applicable,816330.6,822054.4,22.28580708,114.03895058,2024-02-28T11:23:23,822054.4000000004,816330.5999999996
71,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"6 La Salle Road, Kowloon",九龍喇沙利道 6 號,2018,2018,KOWLOON,九龍,KN17/2018(OP),KN17/2018(OP),KN17/2018(OP),KN17/2018(OP),Apartment,寓所,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018017GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018017GFACe.pdf,Not Applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018017EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018017EN.pdf,Unclassified,不予評級,Not Applicable,不適用,Not Applicable,不適用,820788.1,836812.7000000001,22.32611985,114.1821617,2024-02-28T11:23:23,836812.7000000002,820788.0999999996
72,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"Bus Terminus, Ground Transportation Centre, Hong Kong International Airport, Chek Lap Kok, Lantau, New Territories",新界大嶼山 赤鱲角 香港國際機場 地面運輸中心 巴士總站,2020,2020,NEW TERRITORIES,新界,NT19/2020(OP),NT19/2020(OP),NT19/2020(OP),NT19/2020(OP),Bus shelter,巴士站上蓋,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2020019GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2020019GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,819418.4,811624.9,22.313574,113.93769998,2024-02-28T11:23:23,811624.9000000004,819418.4000000004
73,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"Area 68 B2, Tong Chun Street, Tseung Kwan O, New Territories",新界將軍澳 唐俊街 第 68 B2 區,2018,2018,NEW TERRITORIES,新界,NT43/2018(OP),NT43/2018(OP),NT43/2018(OP),NT43/2018(OP),Residence,住所,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018043GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018043GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018043GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018043GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018043EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018043EN.pdf,Provisional Assessment Rating: Gold (as at OP),暫定評估級別: 金(截至佔用許可證簽發日),Not Applicable,不適用,Not Applicable,不適用,818160.9,845090.1,22.30237213,114.26249074,2024-02-28T11:23:23,845090.0999999996,818160.9000000004
74,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"297-305 Jaffe Road, Hong Kong",香港謝斐道 297-305 號,2019,2019,HONG KONG ISLAND,香港島,HK24/2019(OP),HK24/2019(OP),HK24/2019(OP),HK24/2019(OP),Office extension,辦公室擴建部分,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019024GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019024GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,815636.9,836399.9,22.27960093,114.17815423,2024-02-28T11:23:23,836399.9000000004,815636.9000000004
75,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"43 Heung Yip Road, Hong Kong",香港香葉道 43 號,2019,2019,HONG KONG ISLAND,香港島,HK45/2019(OP),HK45/2019(OP),HK45/2019(OP),HK45/2019(OP),Hotel,酒店,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019045GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019045GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,812109.1,834806.6,22.24774258,114.16269703,2024-02-28T11:23:23,834806.5999999996,812109.0999999996
76,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"Tai Po Industrial Estate, Tai Po, New Territories",新界大埔 大埔工業邨,2018,2018,NEW TERRITORIES,新界,NT85/2018(OP),NT85/2018(OP),NT85/2018(OP),NT85/2018(OP),Factory extension,工廠擴建部分,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018085GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018085GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,835219.6,836964.6,22.45644335,114.18364192,2024-02-28T11:23:23,836964.5999999996,835219.5999999996
77,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"Lot 2A-A, Ecopark Phase 2, Tuen Mun, New Territories",新界屯門 環保園第二期 2A-A 地段,2019,2019,NEW TERRITORIES,新界,NT38/2019(OP),NT38/2019(OP),NT38/2019(OP),NT38/2019(OP),Workshop,工場,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2019038GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2019038GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,825259.7000000001,810734.7000000001,22.36631148,113.92896643,2024-02-28T11:23:23,810734.7000000002,825259.6999999993
78,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"168 Fuk Wing Street, Kowloon",九龍福榮街 168 號,2019,2019,KOWLOON,九龍,KN46/2019(OP),KN46/2019(OP),KN46/2019(OP),KN46/2019(OP),School extension,學校擴建部分,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019046GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019046GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,821585.5,834666,22.33331955,114.16132378,2024-02-28T11:23:23,834666,821585.5
79,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"48 Caine Road, Hong Kong",香港 堅道 48 號,2020,2020,HONG KONG ISLAND,香港島,HK22/2020(OP),HK22/2020(OP),HK22/2020(OP),HK22/2020(OP),Apartment/Commercialwith residents'recreational facilities,寓所／商業處所連住客康樂設施,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020022GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020022GFACe.pdf,Not Applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020022EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020022EN.pdf,Provisional Assessment Rating: Platinum (as at OP),暫定評估級別: 鉑金 (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020022RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020022RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020022OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020022OTTV.pdf,815772.4,833731.3,22.28082319,114.15226015,2024-02-28T11:23:23,833731.2999999998,815772.4000000004
80,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"6-6A Humphrey's Avenue, G/F, Kowloon",九龍堪富利士道 6 - 6A 號,2018,2018,KOWLOON,九龍,KN9/2018(OP),KN9/2018(OP),KN9/2018(OP),KN9/2018(OP),Switch room,電掣房,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018009GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018009GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,817739,835889,22.29858416,114.17319668,2024-02-28T11:23:23,835889,817739
