,OBJECTID,DATASET_EN,ADDRESS_EN,SEARCH01_EN,SEARCH02_EN,NSEARCH01_EN,NSEARCH02_EN,NSEARCH03_EN,NSEARCH04_EN,NSEARCH05_EN,NSEARCH06_EN,NSEARCH07_EN,NSEARCH08_EN,NSEARCH09_EN,NSEARCH10_EN,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE,GeometryEasting,GeometryNorthing,max_item
609,610,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"Lot T6 of Eco Park, Tuen Mun, Area 38, New Territories",2021,NEW TERRITORIES,NT15/2021(OP),NT15/2021(OP),Industrial Plant room,Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021015GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,825301.0,810526.2000000001,22.36668116,113.92694112,2024-02-28T11:23:23,810526.2000000002,825301.0,True
610,611,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"1 Yuen Hong Street, Sha Tin, New Territories",2018,NEW TERRITORIES,NT90/2018(OP),NT90/2018(OP),Hotel,Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018090GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018090GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018090EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),Not Applicable,Not Applicable,827157.5,839522.4,22.38363605,114.20847548,2024-02-28T11:23:23,839522.4000000004,827157.5,
611,612,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"3 Comfort Terrace, Hong Kong",2018,HONG KONG ISLAND,HK13/2018(OP),HK13/2018(OP),Apartment,Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018013GFACe.pdf,Not Applicable,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018013EN.pdf,Unclassified,Not Applicable,Not Applicable,816406.2000000001,838005.4,22.28654796,114.19373346,2024-02-28T11:23:23,838005.4000000004,816406.1999999993,
612,613,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"33 Sham Mong Road, Sham Shui Po, Kowloon",2018,KOWLOON,KN26/2018(OP),KN26/2018(OP),School extension,Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018026GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,821266.5,833650.4,22.33043766,114.15146582,2024-02-28T11:23:23,833650.4000000004,821266.5,
613,614,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"38 San Lok Street, New Territories",2020,NEW TERRITORIES,NT85/2020(OP),NT85/2020(OP),Apartment/Commercial,Composite,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2020085GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,840411.9,831282.7000000001,22.50332466,114.12842343,2024-02-28T11:23:23,831282.7000000002,840411.9000000004,
614,615,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"28 Stanley Street, Hong Kong",2021,HONG KONG ISLAND,HK22/2021(OP),HK22/2021(OP),Commercial,Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021022GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,815941.5,834055.7000000001,22.28235055,114.1554078,2024-02-28T11:23:23,834055.7000000002,815941.5,
615,616,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"47 Perkins Road, Hong Kong",2018,HONG KONG ISLAND,HK32/2018(OP),HK32/2018(OP),Apartment,Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018032GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,814535.9,838038.2000000001,22.26965737,114.19405021,2024-02-28T11:23:23,838038.2000000002,814535.9000000004,
616,617,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"72 Repulse Bay Road, Hong Kong",2019,HONG KONG ISLAND,HK19/2019(OP),HK19/2019(OP),Residence,Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019019GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,811008.6,838466.7000000001,22.23780285,114.19820247,2024-02-28T11:23:23,838466.7000000002,811008.5999999996,
617,618,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"20 Skycity Road East, Hong Kong International Airport, Chek Lap Kok, New Territories",2019,NEW TERRITORIES,NT86/2019(OP),NT86/2019(OP),"Underground automated people mover depot, Loading refuse and plant room",Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2019086GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,819916.0,812007.2000000001,22.31807327,113.94140262,2024-02-28T11:23:23,812007.2000000002,819916.0,
618,619,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"Fan Kam Road, Sheung Shui, New Territories D.D. 100 Lot 1909",2019,NEW TERRITORIES,NT72/2019(OP),NT72/2019(OP),Residence,Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2019072GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2019072GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2019072EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),Not Applicable,Not Applicable,837822.8,829509.2000000001,22.47993866,114.11119861,2024-02-28T11:23:23,829509.2000000002,837822.8000000007,
619,620,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"68 Ma Tau Wai Road, Kowloon 2.4.3/(23)",2022,KOWLOON & NEW TERRITORIES,KN 16/2022(OP),KN 16/2022(OP),Apartment/Commercial with residents' recreational facilities,Composite,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022016GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022016GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022016EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022016RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2022016OTTV.pdf,818919.4,837354.6,22.30924364,114.18742009,2024-02-28T11:23:23,837354.5999999996,818919.4000000004,True
620,621,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"Remaining Midfield Development 10B13 - Substation B13, Hong Kong International Airport, Chek Lap Kok, Lantau, New Territories",2019,NEW TERRITORIES,NT2/2019(OP),NT2/2019(OP),Substation,Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2019002GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,819138.5,809014.2000000001,22.31100743,113.91236648,2024-02-28T11:23:23,809014.2000000002,819138.5,
621,622,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"88 Austin Road West, Kowloon",2018,KOWLOON,HK21/2018(OP),HK21/2018(OP),Theatre,Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018021GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018021GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018021EN.pdf,Gold,Not Applicable,Not Applicable,818136.7000000001,835270.0,22.30217584,114.16718861,2024-02-28T11:23:23,835270.0,818136.6999999993,
622,623,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"54 Wong Chuk Hang Road, Hong Kong",2018,HONG KONG ISLAND,HK35/2018(OP),HK35/2018(OP),Industrial,Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018035GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,812269.5,835374.7000000001,22.24919158,114.16820841,2024-02-28T11:23:23,835374.7000000002,812269.5,
623,624,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"99 Pui To Road, Tuen Mun, New Territories",2020,NEW TERRITORIES,NT46/2020(OP),NT46/2020(OP),Industrial,Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2020046GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,828434.4,814773.0,22.39503496,113.96813182,2024-02-28T11:23:23,814773.0,828434.4000000004,
624,625,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"133 Hong Kin Road, Tui Min Hoi, Sai Kung, New Territories",2020,NEW TERRITORIES,NTS5/2020(OP),NTS5/2020(OP),Apartment with residents'recreational facilitiesResidenceCaretaker's office,Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020005GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020005GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020005EN.pdf,Provisional Assessment Rating: Bronze (as at OP),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020005RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020005OTTV.pdf,826363.4,845865.1,22.37644109,114.2700613,2024-02-28T11:23:23,845865.0999999996,826363.4000000004,
625,626,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"9 Sik On Street, Hong Kong",2018,HONG KONG ISLAND,HK47/2018(OP),HK47/2018(OP),Apartment,Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018047GFACe.pdf,Not Applicable,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018047EN.pdf,Final Assessment Rating: Unclassified,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018047RTTV.pdf,Not Applicable,815213.4,835558.8,22.27577654,114.16999297,2024-02-28T11:23:23,835558.7999999998,815213.4000000004,
626,627,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"35 Barker Road, Hong Kong",2018,HONG KONG ISLAND,HK16/2018(OP),HK16/2018(OP),Residence,Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018016GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,814599.4,834007.7000000001,22.27023067,114.15494363,2024-02-28T11:23:23,834007.7000000002,814599.4000000004,
627,628,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"1 Au Pui Wan Street, Fo Tan, Sha Tin, New Territories 7.5.3/(52)",2023,KOWLOON & NEW TERRITORIES,NT1/2023/OP,NT1/2023/OP,"Apartment/Commercial with residents' recreational facilities, kindergarten and public transport interchange Guard house",Composite,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023001GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023001GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023001EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023001RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023001OTTV.pdf,828509.8,838333.2000000001,22.3958494,114.19693009,2024-02-28T11:23:23,838333.2000000002,828509.8000000007,True
628,629,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"411 Chatham Road North, Kowloon",2019,KOWLOON,KN52/2019(OP),KN52/2019(OP),Apartment/Commercial,Composite,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019052GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,819237.8,837198.6,22.3121193,114.18590668,2024-02-28T11:23:23,837198.5999999996,819237.8000000007,
629,630,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"9 Coombe Road, Hong Kong 1.8.4/(3)",2023,HONG KONG ISLAND,HK23/2023/OP,HK23/2023/OP,Single family house,Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/HK2023023GFACe.pdf,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,814328.7000000001,835290.3,22.2677869,114.16738803,2024-02-28T11:23:23,835290.2999999998,814328.6999999993,True
630,631,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"16A-16D Shouson Hill Road, Hong Kong 1.9.1/(7)",2022,HONG KONG ISLAND,HK14/2022/OP,HK14/2022/OP,Apartment Lower ground carpark,Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022014GFACe.pdf,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,812281.4,836753.5,22.24929886,114.18158378,2024-02-28T11:23:23,836753.5,812281.4000000004,True
631,632,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"302 Jockey Club Road, Fanling, New Territories",2018,NEW TERRITORIES,HK34/2018(OP),HK34/2018(OP),Hostel,Composite,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018034GFACe.pdf,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,839507.9,832458.1,22.49516437,114.13984878,2024-02-28T11:23:23,832458.0999999996,839507.9000000004,
632,633,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"Tai Tao Tsuen, Yuen Long, New Territories D.D. 121 Lot 372 s.M. and 373 5.1.9/(2)",2022,KOWLOON & NEW TERRITORIES,NT 4/2022(OP),NT 4/2022(OP),Electricity substation,Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022004GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022004GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022004EN.pdf,Not applicable,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022004RTTV.pdf,Not applicable,832598.7000000001,819223.0,22.43269113,114.01130281,2024-02-28T11:23:23,819223.0,832598.6999999993,True
633,634,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"100 Tai Ho Road, Tsuen Wan, New Territories",2018,NEW TERRITORIES,PR14/2018(OP),PR14/2018(OP),Apartment/Commercial,Composite,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/PR2018014GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/PR2018014GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/PR2018014EN.pdf,Provisional Assessment Rating: Gold (as at OP),Not Applicable,Not Applicable,825470.2000000001,829351.0,22.36838826,114.10971462,2024-02-28T11:23:23,829351.0,825470.1999999993,
634,635,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"180 Shau Kei Wan Road, Hong Kong",2020,HONG KONG ISLAND,HK11/2020(OP),HK11/2020(OP),Apartment/Commercial,Composite,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020011GFACe.pdf,Not Applicable,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020011EN.pdf,Provisional Assessment Rating: Bronze (as at OP),Not Applicable,Not Applicable,815761.9,841037.6,22.28072335,114.22315535,2024-02-28T11:23:23,841037.5999999996,815761.9000000004,
635,636,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"1 Lohas Park Road, Tseung Kwan O Area 86, Site J, New Territories",2021,NEW TERRITORIES,PR7/2021(OP),PR7/2021(OP),Apartment (phase 3),Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/PR2021007GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/PR2021007GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/PR2021007EN.pdf,Provisional Assessment Rating: Gold (as at OP),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/PR2021007RTTV.pdf,Not Applicable,817070.2000000001,845679.6,22.29251882,114.26820532,2024-02-28T11:23:23,845679.5999999996,817070.1999999993,
636,637,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"8 Heung Yip Road, Hong Kong",2021,HONG KONG ISLAND,HK17/2021(OP),HK17/2021(OP),Commercial,Non-domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c\HK2021017GFACe.pdf,Not Applicable,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021017EN.pdf,Provisional Assessment Rating: Bronze (as at OP),Not Applicable,Not Applicable,812189.3,835326.4,22.2484666,114.16773997,2024-02-28T11:23:23,835326.4000000004,812189.3000000007,
637,638,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,"6 Dai Shing Street, Tai Po Industrial Estate, Tai Po, New Territories 7.2.7/(12)",2022,KOWLOON & NEW TERRITORIES,NT43/2022/OP,NT43/2022/OP,Industrial,Non-Domestic,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022043GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022043GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022043EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),Not applicable,Not applicable,835088.4,836850.1,22.45525881,114.18252962,2024-02-28T11:23:23,836850.0999999996,835088.4000000004,True
